inquiryprop,disciplineprop,traditionalprop,progressiveprop,reading1415,math1415,reading1516,math1516,reading1617,math1617,pocschool,pocsd,povertyschool,povertysd,childpovertysd,urban,primary,middle,high,otherlevel,students,age,state,cmoname,level,localefine,numwords,numpdfs,numpages,expulsions,suspensions,incidents,lawreferrals,lepcount,disabledcount,certrate,teacherratio,teacherscrdc,giftedcount,approgram,apcourses,titlei,geodistrict,districtname,schoolname,ethnicisolated99,ethnicisolated90,ethnicisolated80,ethnicisolated70,collegesd,popdensity,unemployment,foreignborn,closerate,publicdensity,charterdensity,address,latitude,longitude
0.01239669421487603,0.0,0.0,0.0,20-24,LE5,30-34,10-14,25-29,10-14,55.048859934853425,44.56,68.72964169381108,12.25,0.1597252039501932,1,0.0,0.0,0.0,1.0,307.0,5,CA,Pacific Charters Institute,Other,City (small),484.0,0,1,,,,,,,,32.659574468085104,,,,,1.0,622230.0,Lodi Unified,Rio Valley Charter,1,1,1,1,21.52,568.0406,10.93,22.86,0.0,45,3," 1110 W. Kettleman Dr. Ste. 10 , Lodi CA 95240.0 ",38.11483,-121.291841
0.00709219858156028,0.0,0.0,0.0,11-19,LE10,25-29,10-14,35-39,30-34,41.24293785310734,21.590000000000003,70.62146892655367,12.61,0.22196843853820597,0,0.0,0.0,0.0,1.0,177.0,15,CA,,Other,Town (remote),141.0,0,2,0.0,0.0,1.0,0.0,2.0,49.0,0.9230769230769231,21.532846715328464,13.0,,No,,1.0,600052.0,Loleta Union Elementary,Pacific View Charter,1,1,1,1,26.24,2610.252,9.54,6.42,0.0,17,2," 115 Henderson St. , Eureka CA 95501.0 ",40.785561,-124.134482
0.006733646857631468,0.00042730477513086215,0.00021365238756543105,0.00042744176106005566,50,43,46,32,48,34,76.08695652173914,33.78,59.90338164251207,12.94,0.19879021171295022,0,1.0,0.0,0.0,0.0,414.0,7,CA,,Primary,Rural (fringe),9361.0,0,19,,,,,,,,21.047280122013216,,,,,1.0,622410.0,Lompoc Unified,Manzanita Public Charter,1,1,1,1,17.89,118.1983,11.01,17.2,0.0,17,2," 991 Mountain View Blvd. , Vandenberg AFB CA 93437.0 ",34.738708,-120.508246
0.01768467022305817,0.00038315623600265514,0.0005828323493540274,0.0005722306197365576,70-74,55-59,70-74,50-54,70-74,55-59,61.76470588235294,45.51,18.235294117647058,14.34,0.23273769867707242,1,0.0,1.0,0.0,0.0,170.0,2,CA,,Middle,City (large),185314.0,0,229,,,,,,,,30.3030303030303,,,,,,622500.0,Long Beach Unified,Intellectual Virtues Academy of Long Beach,1,1,1,1,29.840000000000003,3945.245,9.0,25.42,0.0,12,3," 3601 Linden Ave. , Long Beach CA 90807.0 ",33.82301,-118.187241
0.023705004389815633,0.0,0.0011692487576731945,0.0,,,PS,PS,PS,PS,100.0,45.51,,14.34,0.23273769867707242,1,0.0,0.0,1.0,0.0,4.0,1,CA,,High,City (large),3421.0,0,6,,,,,,,,,,,,,,622500.0,Long Beach Unified,Clear Passage Educational Center,1,1,1,1,29.840000000000003,3945.245,9.0,25.42,0.0,12,3," 1471 MLK Jr. Ave. , Long Beach CA 90813.0 ",33.78454,-118.180981
0.005414594220235473,6.294850812035754e-05,0.0001258970162407151,0.00012590494176896444,74,71,77,68,70,65,24.078624078624077,11.069999999999993,0.9828009828009828,3.45,0.05250403877221325,0,1.0,0.0,0.0,0.0,407.0,7,CA,,Primary,Rural (fringe),15886.0,0,88,4.0,8.0,8.0,2.0,0.0,17.0,1.0,20.97938144329897,21.3,7.0,,,0.0,622560.0,Loomis Union Elementary,Loomis Basin Charter,1,1,1,1,40.029999999999994,558.8362,7.29,4.49,0.0,12,3," 5438 Laird Rd. , Loomis CA 95650.0 ",38.790283,-121.17033
0.001546698393813206,0.0003569303985722783,0.0005948839976204641,0.0002379819133745835,59,57,49,45,48,50,29.635627530364374,23.510000000000005,9.068825910931174,6.84,0.07205908845253108,1,0.0,0.0,0.0,1.0,1235.0,4,CA,,Other,City (midsize),8405.0,0,38,,,,,,,,34.14431849599115,,,,,,633600.0,Loomis Union Elementary,John Adams Academy,1,1,1,1,36.52,2164.757,6.19,13.53,0.0,25,6," One Sierragate Plaza , Roseville CA 95678.0 ",38.754259,-121.266792
0.0013286766380684839,0.0021261247579634763,0.0006073950345455929,7.592726168330734e-05,63,55,71,62,74,63,58.86178861788618,48.07,20.8130081300813,17.4,0.2723136660721574,1,1.0,0.0,0.0,0.0,615.0,17,CA,,Primary,City (large),26342.0,0,60,0.0,0.0,0.0,2.0,23.0,82.0,1.0,25.625,26.0,21.0,,,0.0,622710.0,Los Angeles Unified,Beckford Charter for Enriched Studies,1,1,1,1,30.4,6698.865,9.45,37.79,0.0,25,6," 19130 Tulsa St. , Northridge CA 91326.0 ",34.267545,-118.548974
0.003997374858302011,5.964096141229793e-05,5.964096141229793e-05,5.964096141229793e-05,42,13,63,25,62,24,92.61744966442953,48.07,84.53325198291641,17.4,0.2723136660721574,1,0.0,0.0,1.0,0.0,3278.0,17,CA,,High,City (large),16767.0,0,106,,,,,,,,28.412932304758602,,,,,1.0,622710.0,Los Angeles Unified,Birmingham Community Charter High,1,1,1,1,30.4,6698.865,9.45,37.79,0.0,25,6," 17000 Haynes St. , Van Nuys CA 91406.0 ",34.188498,-118.506451
0.0,0.0,0.0,0.0,60,54,63,62,68,67,34.71264367816092,48.07,17.70114942528736,17.4,0.2723136660721574,1,1.0,0.0,0.0,0.0,435.0,17,CA,,Primary,City (large),3.0,0,1,0.0,1.0,0.0,0.0,21.0,38.0,1.0,24.857142857142858,18.0,14.0,,,0.0,622710.0,Los Angeles Unified,Calabash Charter Academy,1,1,1,1,30.4,6698.865,9.45,37.79,0.0,25,6," 23055 Eugene St. , Woodland Hills CA 91364.0 ",34.158243,-118.629996
0.005219384893051389,0.0013408420488066509,0.00048759081378906845,0.00014628081039568954,55,40,52,46,54,45,76.44991212653778,48.07,60.28119507908612,17.4,0.2723136660721574,1,1.0,0.0,0.0,0.0,569.0,17,CA,,Primary,City (large),41021.0,0,196,0.0,3.0,0.0,2.0,104.0,63.0,1.0,22.76,27.0,20.0,,,1.0,622710.0,Los Angeles Unified,Calahan Community Charter,1,1,1,1,30.4,6698.865,9.45,37.79,0.0,25,6," 18722 Knapp St. , Northridge CA 91324.0 ",34.237459,-118.540773
0.0055880787653006915,0.00026602819898909286,0.00026602819898909286,0.00026609898882384256,40-44,40-44,45-49,35-39,45-49,35-39,76.04166666666666,48.07,65.625,17.4,0.2723136660721574,1,1.0,0.0,0.0,0.0,384.0,17,CA,,Primary,City (large),7518.0,0,12,0.0,1.0,0.0,0.0,58.0,59.0,1.0,24.0,16.0,14.0,,,1.0,622710.0,Los Angeles Unified,Calvert Charter for Enriched Studies,1,1,1,1,30.4,6698.865,9.45,37.79,0.0,25,6," 19850 Delano St. , Woodland Hills CA 91367.0 ",34.181815,-118.566
0.0040065278773173535,0.0007078240453007385,0.00013811200883916857,0.00021583541254780754,93,89,90-94,85-89,90-94,90-94,25.0,48.07,4.25,17.4,0.2723136660721574,1,1.0,0.0,0.0,0.0,400.0,17,CA,Palisades Charter Schools Foundation,Primary,City (large),115852.0,0,238,0.0,0.0,0.0,0.0,4.0,29.0,1.0,24.242424242424242,19.0,30.0,,,0.0,622710.0,Los Angeles Unified,Canyon Charter Elementary,1,1,1,1,30.4,6698.865,9.45,37.79,0.0,73,13," 421 Entrada Dr. , Santa Monica CA 90402.0 ",34.031742,-118.512182
0.004767857142857142,0.0012853929374799162,0.0004283878337855206,0.00019637246500999725,76,66,79,73,80,73,26.42706131078224,48.07,5.391120507399577,17.4,0.2723136660721574,1,1.0,0.0,0.0,0.0,946.0,17,CA,,Primary,City (large),56024.0,0,150,0.0,1.0,0.0,0.0,29.0,83.0,1.0,24.256410256410255,37.0,37.0,,,0.0,622710.0,Los Angeles Unified,Carpenter Community Charter,1,1,1,1,30.4,6698.865,9.45,37.79,0.0,73,13," 3909 Carpenter Ave. , Studio City CA 91604.0 ",34.14096,-118.3921
0.003094668729779153,0.0009843903810997042,0.00042188159189987333,0.0,64,64,74,72,72,70,54.86381322957199,48.07,15.17509727626459,17.4,0.2723136660721574,1,1.0,0.0,0.0,0.0,771.0,17,CA,,Primary,City (large),7111.0,0,60,0.0,0.0,0.0,0.0,69.0,55.0,0.96875,25.278688524590162,32.0,49.0,,,0.0,622710.0,Los Angeles Unified,Castlebay Lane Charter,1,1,1,1,30.4,6698.865,9.45,37.79,0.0,73,13," 19010 Castlebay Ln. , Northridge CA 91326.0 ",34.293575,-118.547491
0.004504504504504503,0.0016891891891891902,0.0005630630630630632,0.0,45,46,50-54,53,61,59,57.2354211663067,48.07,55.291576673866096,17.4,0.2723136660721574,1,1.0,0.0,0.0,0.0,463.0,17,CA,,Primary,City (large),1776.0,0,10,0.0,0.0,0.0,0.0,65.0,60.0,1.0,20.130434782608695,22.0,20.0,,,1.0,622710.0,Los Angeles Unified,Chandler Learning Academy,1,1,1,1,30.4,6698.865,9.45,37.79,0.0,73,13," 14030 Weddington St. , Sherman Oaks CA 91401.0 ",34.16581,-118.438981
0.0021948786165613557,0.00015515215993971225,0.00015515215993971225,0.00017734033827669534,29,10,57,27,65,35,82.1083172147002,48.07,65.2321083172147,17.4,0.2723136660721574,1,0.0,0.0,1.0,0.0,2068.0,17,CA,,High,City (large),45117.0,0,182,0.0,9.0,3.0,73.0,188.0,324.0,0.963855421686747,25.112325440194294,83.0,328.0,Yes,17.0,1.0,622710.0,Los Angeles Unified,Chatsworth Charter High,1,1,1,1,30.4,6698.865,9.45,37.79,0.0,73,13," 10027 Lurline Ave. , Chatsworth CA 91311.0 ",34.252513,-118.585476
0.002333994631812346,0.0005832604257801109,5.831243804303463e-05,0.0,64,32,68,38,65,37,82.91692692067458,48.07,64.70955652717052,17.4,0.2723136660721574,1,0.0,0.0,1.0,0.0,3202.0,17,CA,,High,City (large),17149.0,0,96,0.0,43.0,6.0,67.0,362.0,361.0,0.9736842105263158,27.288222260098856,114.0,1081.0,Yes,18.0,1.0,622710.0,Los Angeles Unified,Grover Cleveland Charter High,1,1,1,1,30.4,6698.865,9.45,37.79,0.0,73,13," 8140 Vanalden Ave. , Reseda CA 91335.0 ",34.217455,-118.548365
0.006122448979591836,0.002958579881656805,0.0007994883274704193,7.99520287827303e-05,75,73,80,75,80,78,39.882697947214076,48.07,22.14076246334311,17.4,0.2723136660721574,1,1.0,0.0,0.0,0.0,682.0,17,CA,,Primary,City (large),25016.0,0,48,0.0,0.0,0.0,0.0,43.0,66.0,1.0,26.23076923076923,27.5,23.0,,,0.0,622710.0,Los Angeles Unified,Colfax Charter Elementary,1,1,1,1,30.4,6698.865,9.45,37.79,0.0,73,13," 11724 Addison St. , North Hollywood CA 91607.0 ",34.160767,-118.389274
0.005746209098164403,0.00015955325089748694,0.0003988831272437177,0.00015956598053295043,75,77,76,81,71,76,62.8755364806867,48.07,28.54077253218884,17.4,0.2723136660721574,1,1.0,0.0,0.0,0.0,466.0,17,CA,,Primary,City (large),12535.0,0,52,0.0,0.0,0.0,0.0,34.0,52.0,1.0,25.88888888888889,18.0,57.0,,,0.0,622710.0,Los Angeles Unified,Community Magnet Charter Elementary,1,1,1,1,30.4,6698.865,9.45,37.79,0.0,73,13," 11301 Bellagio Rd. , Los Angeles CA 90049.0 ",34.082165,-118.462571
0.010007552870090634,0.00018857250612860647,0.0007542900245144261,0.00018857250612860647,60,59,57,50,51,51,66.14481409001957,48.07,39.138943248532286,17.4,0.2723136660721574,1,1.0,0.0,0.0,0.0,511.0,17,CA,,Primary,City (large),10606.0,0,61,0.0,1.0,0.0,2.0,35.0,58.0,1.0,22.217391304347824,21.0,20.0,,,0.0,622710.0,Los Angeles Unified,Darby Avenue Charter,1,1,1,1,30.4,6698.865,9.45,37.79,0.0,73,13," 10818 Darby Ave. , Northridge CA 91326.0 ",34.266462,-118.53326
0.006642382686950932,0.0002854899721647276,0.0003568624652059097,0.0007141326858530318,43,47,51,48,49,41,75.4826254826255,48.07,49.80694980694981,17.4,0.2723136660721574,1,1.0,0.0,0.0,0.0,518.0,17,CA,,Primary,City (large),14011.0,0,102,0.0,2.0,0.0,6.0,73.0,42.0,1.0,25.26829268292683,20.0,12.0,,,0.0,622710.0,Los Angeles Unified,Dearborn Elementary Charter Academy,1,1,1,1,30.4,6698.865,9.45,37.79,0.0,73,13," 9240 Wish Ave. , Northridge CA 91325.0 ",34.239028,-118.507682
0.0037636310998166427,0.0001929384526336098,0.00025724299816714364,0.0002572926382143891,72,60,70,64,65,55,38.303693570451436,48.07,24.21340629274966,17.4,0.2723136660721574,1,1.0,0.0,0.0,0.0,731.0,17,CA,,Primary,City (large),31099.0,0,77,0.0,0.0,0.0,0.0,64.0,81.0,1.0,25.20689655172414,32.5,25.0,,,0.0,622710.0,Los Angeles Unified,Dixie Canyon Community Charter,1,1,1,1,30.4,6698.865,9.45,37.79,0.0,73,13," 4220 Dixie Canyon Ave. , Sherman Oaks CA 91423.0 ",34.147883,-118.424471
0.0029138764092565914,0.00033899741514470947,0.00016950050320461892,7.415804138018707e-05,61,37,61,39,59,46,52.84046692607004,48.07,20.596627756160828,17.4,0.2723136660721574,1,0.0,0.0,1.0,0.0,3855.0,17,CA,,High,City (large),94397.0,1,285,,,,,,,,29.805164682232874,,,,,1.0,622710.0,Los Angeles Unified,El Camino Real Charter High,1,1,1,1,30.4,6698.865,9.45,37.79,0.0,73,13," 5440 Valley Cir. Blvd. , Woodland Hills CA 91367.0 ",34.169525,-118.642507
0.01094785364448286,0.0,0.0004318410824816466,0.00028793550244745177,64,56,69,56,69,60,48.40637450199203,48.07,25.89641434262948,17.4,0.2723136660721574,1,1.0,0.0,0.0,0.0,502.0,17,CA,,Primary,City (large),6948.0,0,11,0.0,0.0,0.0,0.0,51.0,49.0,1.0,25.1,21.0,28.0,,,0.0,622710.0,Los Angeles Unified,El Oro Way Charter For Enriched Studies,1,1,1,1,30.4,6698.865,9.45,37.79,0.0,73,13," 12230 El Oro Way , Granada Hills CA 91344.0 ",34.293356,-118.504607
0.0038512265892904234,0.0006325777543489722,0.00021085925144965733,5.2714812862414366e-05,35-39,25-29,45-49,35-39,40-44,30-34,65.83541147132169,48.07,65.5860349127182,17.4,0.2723136660721574,1,1.0,0.0,0.0,0.0,401.0,17,CA,,Primary,City (large),18970.0,0,61,0.0,0.0,0.0,0.0,115.0,62.0,0.8947368421052632,21.105263157894736,19.0,12.0,,,1.0,622710.0,Los Angeles Unified,Emelita Academy Charter,1,1,1,1,30.4,6698.865,9.45,37.79,0.022222222222222223,46,3," 17931 Hatteras St. , Encino CA 91316.0 ",34.17676,-118.523175
0.004850737263798053,0.002002315931680016,0.0006031072083373543,0.00014473874656245478,38,27,45,35,45,34,71.40495867768595,48.07,50.413223140495866,17.4,0.2723136660721574,1,0.0,1.0,0.0,0.0,605.0,17,CA,,Middle,City (large),41456.0,0,121,0.0,0.0,2.0,12.0,61.0,111.0,0.96,26.304347826086957,25.0,125.0,,,1.0,622710.0,Los Angeles Unified,Emerson Community Charter,1,1,1,1,30.4,6698.865,9.45,37.79,0.022222222222222223,46,3," 1650 Selby Ave. , Los Angeles CA 90024.0 ",34.05369,-118.4363
0.005888066043462426,0.0007891222532475414,0.00024277737314882248,6.069802731411234e-05,78,66,79,77,79,74,39.891696750902526,48.07,19.494584837545126,17.4,0.2723136660721574,1,1.0,0.0,0.0,0.0,554.0,17,CA,,Primary,City (large),16476.0,0,49,0.0,0.0,0.0,0.0,30.0,52.0,1.0,24.08695652173913,24.0,42.0,,,0.0,622710.0,Los Angeles Unified,Encino Charter Elementary,1,1,1,1,30.4,6698.865,9.45,37.79,0.022222222222222223,46,3," 16941 Addison St. , Encino CA 91316.0 ",34.16225,-118.502459
0.0,0.0,0.0,0.0,32,23,33,25,31,22,99.06166219839142,48.07,83.91420911528151,17.4,0.2723136660721574,1,1.0,0.0,0.0,0.0,746.0,17,CA,Fenton Public Charter Schools,Primary,City (large),400.0,0,13,,,,,,,,23.3125,,,,,1.0,622710.0,Los Angeles Unified,Fenton Avenue Charter,1,1,1,1,30.4,6698.865,9.45,37.79,0.0,54,9," 11828 Gain St. , Lake View Terrace CA 91342.0 ",34.280602,-118.390743
0.004749465685110423,0.0,0.00035595633602278137,0.00011866619200189868,49,42,49,43,51,41,76.48221343873519,48.07,59.09090909090909,17.4,0.2723136660721574,1,1.0,0.0,0.0,0.0,506.0,17,CA,,Primary,City (large),8428.0,0,72,0.0,4.0,0.0,4.0,68.0,62.0,1.0,24.095238095238095,24.0,24.0,,,1.0,622710.0,Los Angeles Unified,Germain Academy For Academic Achievement,1,1,1,1,30.4,6698.865,9.45,37.79,0.0,54,9," 20730 Germain St. , Chatsworth CA 91311.0 ",34.262329,-118.584848
0.023749999999999997,0.0,0.0,0.0,27,17,24,20,35-39,27,80.6941431670282,48.07,71.8004338394794,17.4,0.2723136660721574,1,1.0,0.0,0.0,0.0,461.0,17,CA,,Primary,City (large),804.0,0,6,0.0,6.0,1.0,2.0,103.0,84.0,1.0,21.952380952380953,24.0,22.0,,,1.0,622710.0,Los Angeles Unified,Granada Community Charter,1,1,1,1,30.4,6698.865,9.45,37.79,0.0,54,9," 17170 Tribune St. , Granada Hills CA 91344.0 ",34.266964,-118.507773
0.02417777234380731,0.023872111505073977,0.0,6.113216774666832e-05,75,58,80,58,79,53,73.92857142857143,48.07,53.035714285714285,17.4,0.2723136660721574,1,0.0,0.0,1.0,0.0,4480.0,17,CA,,High,City (large),32716.0,0,270,,,,,,,,28.397565922920894,,,,,1.0,622710.0,Los Angeles Unified,Granada Hills Charter High,1,1,1,1,30.4,6698.865,9.45,37.79,0.0,54,9," 10535 Zelzah Ave. , Granada Hills CA 91344.0 ",34.261381,-118.525463
0.003023879294220338,0.000249329925824347,0.000342807279980055,0.00015583606046439146,53,43,58,48,64,52,47.49873673572511,48.07,30.469934310257706,17.4,0.2723136660721574,1,0.0,1.0,0.0,0.0,1979.0,17,CA,,Middle,City (large),32088.0,0,143,0.0,28.0,2.0,35.0,79.0,301.0,0.9424460431654677,29.7593984962406,69.5,585.0,,,0.0,622710.0,Los Angeles Unified,George Ellery Hale Charter Academy,1,1,1,1,30.4,6698.865,9.45,37.79,0.0,54,9," 23830 Califa St. , Woodland Hills CA 91367.0 ",34.177006,-118.645996
0.0,0.0,0.0,0.0,40-44,40-44,42,39,50-54,40-44,73.00469483568075,48.07,45.774647887323944,17.4,0.2723136660721574,1,1.0,0.0,0.0,0.0,426.0,17,CA,,Primary,City (large),107.0,0,2,0.0,1.0,1.0,0.0,118.0,52.0,1.0,20.285714285714285,20.0,14.0,,,0.0,622710.0,Los Angeles Unified,Hamlin Charter Academy,1,1,1,1,30.4,6698.865,9.45,37.79,0.0,54,9," 22627 Hamlin St. , West Hills CA 91307.0 ",34.189413,-118.619981
0.007913827214772481,0.00021973192704900017,0.00021973192704900017,0.00021973192704900017,44,42,50-54,50-54,55-59,50-54,57.89473684210527,48.07,33.08270676691729,17.4,0.2723136660721574,1,1.0,0.0,0.0,0.0,399.0,17,CA,,Primary,City (large),4551.0,0,18,0.0,0.0,0.0,0.0,10.0,36.0,1.0,23.470588235294116,17.0,26.0,,,0.0,622710.0,Los Angeles Unified,Justice Street Academy Charter,1,1,1,1,30.4,6698.865,9.45,37.79,0.0,54,9," 23350 Just St. , West Hills CA 91304.0 ",34.215531,-118.636107
0.005269509251810137,0.0005226761016403987,0.0002412254251598118,0.00024127392633102783,86,84,85,85,81,81,22.160148975791433,48.07,5.772811918063315,17.4,0.2723136660721574,1,1.0,0.0,0.0,0.0,537.0,17,CA,Palisades Charter Schools Foundation,Primary,City (large),24873.0,0,78,0.0,0.0,0.0,0.0,17.0,44.0,1.0,23.866666666666667,23.0,55.0,,,0.0,622710.0,Los Angeles Unified,Kenter Canyon Elementary Charter,1,1,1,1,30.4,6698.865,9.45,37.79,0.0,54,9," 645 N. Kenter Ave. , Los Angeles CA 90049.0 ",34.070095,-118.488879
0.0,0.0,0.0,0.0,45-49,40-44,50-54,40-44,55-59,45-49,72.40566037735849,48.07,58.01886792452831,17.4,0.2723136660721574,1,1.0,0.0,0.0,0.0,424.0,17,CA,,Primary,City (large),12508.0,0,1,0.0,1.0,0.0,19.0,59.0,53.0,1.0,20.682926829268293,21.0,8.0,,,1.0,622710.0,Los Angeles Unified,Knollwood Preparatory Academy,1,1,1,1,30.4,6698.865,9.45,37.79,0.0,54,9," 11822 Gerald Ave. , Granada Hills CA 91344.0 ",34.285381,-118.493321
0.003758133273502357,0.0029730184551522965,0.0007852375343541425,0.0001682840634991866,70-74,60-64,60-64,60-64,65,54,52.01005025125628,48.07,25.879396984924625,17.4,0.2723136660721574,1,1.0,0.0,0.0,0.0,398.0,17,CA,,Primary,City (large),17829.0,0,69,0.0,3.0,0.0,0.0,63.0,92.0,0.9473684210526315,25.677419354838708,19.0,22.0,,,0.0,622710.0,Los Angeles Unified,Lockhurst Drive Charter Elementary,1,1,1,1,30.4,6698.865,9.45,37.79,0.012048192771084338,84,15," 6170 Lockhurst Dr. , Woodland Hills CA 91367.0 ",34.183449,-118.647135
0.009430667132378622,0.0002327746741154562,0.0004654951704876062,0.00046560353858689343,73,71,77,74,71,64,20.51282051282051,48.07,6.41025641025641,17.4,0.2723136660721574,1,1.0,0.0,0.0,0.0,546.0,17,CA,Palisades Charter Schools Foundation,Primary,City (large),8593.0,0,13,0.0,0.0,0.0,0.0,27.0,66.0,1.0,20.22222222222222,27.0,40.0,,,0.0,622710.0,Los Angeles Unified,Marquez Charter,1,1,1,1,30.4,6698.865,9.45,37.79,0.012048192771084338,84,15," 16821 Marquez Ave. , Pacific Palisades CA 90272.0 ",34.045639,-118.547639
0.003418569670449883,0.0024610336341263322,0.00013672409078479625,0.00013674278681799536,57,46,62,50,57,44,46.918971373119845,48.07,36.24454148471616,17.4,0.2723136660721574,1,0.0,1.0,0.0,0.0,2061.0,17,CA,,Middle,City (large),7314.0,0,8,0.0,14.0,1.0,26.0,124.0,174.0,0.9722222222222222,28.494400663625054,72.0,816.0,,,0.0,622710.0,Los Angeles Unified,Robert A. Millikan Mid Sch Perf Arts Magnet & Sci Acad STEM,1,1,1,1,30.4,6698.865,9.45,37.79,0.012048192771084338,84,15," 5041 Sunnyslope Ave. , Sherman Oaks CA 91423.0 ",34.16346,-118.4288
0.00447662936142199,0.00026322716504343263,0.00026322716504343263,0.0,22,20,28,24,26,24,99.17440660474716,48.07,99.69040247678018,17.4,0.2723136660721574,1,1.0,0.0,0.0,0.0,969.0,17,CA,,Primary,City (large),7598.0,0,71,,,,,,,,19.38,,,,,1.0,622710.0,Los Angeles Unified,Montague Charter Academy,1,1,1,1,30.4,6698.865,9.45,37.79,0.012048192771084338,84,15," 13000 Montague St. , Pacoima CA 91331.0 ",34.243887,-118.414754
0.0,0.0,0.0,0.0,48,43,50,49,48,45,28.896672504378284,48.07,53.06479859894922,17.4,0.2723136660721574,1,1.0,0.0,0.0,0.0,571.0,17,CA,,Primary,City (large),1557.0,0,1,0.0,0.0,0.0,0.0,162.0,41.0,1.0,23.791666666666668,25.0,25.0,,,0.0,622710.0,Los Angeles Unified,Nestle Avenue Charter,1,1,1,1,30.4,6698.865,9.45,37.79,0.012048192771084338,84,15," 5060 Nestle Ave. , Tarzana CA 91356.0 ",34.162057,-118.530652
0.0,0.0,0.0,0.0,65,56,72,60,68,59,71.57980456026058,48.07,42.671009771986974,17.4,0.2723136660721574,1,0.0,1.0,0.0,0.0,2456.0,17,CA,,Middle,City (large),2.0,0,1,0.0,0.0,1.0,4.0,50.0,200.0,1.0,31.155651401750603,89.0,1175.0,,,0.0,622710.0,Los Angeles Unified,Alfred B. Nobel Charter Middle,1,1,1,1,30.4,6698.865,9.45,37.79,0.012048192771084338,84,15," 9950 Tampa Ave. , Northridge CA 91324.0 ",34.251088,-118.552387
0.003365482655226846,0.0027839080147246524,0.0006463792192101484,0.00017217630853994485,32,24,30,17,33,22,99.8689384010485,48.07,96.98558322411533,17.4,0.2723136660721574,1,1.0,0.0,0.0,0.0,763.0,17,CA,The Accelerated School Community of Schools,Primary,City (large),662191.0,111,223,,,,,,,,27.25,,,,,1.0,622710.0,Los Angeles Unified,The Accelerated,1,1,1,1,30.4,6698.865,9.45,37.79,0.012048192771084338,84,15," 4000 S. Main St. , Los Angeles CA 90037.0 ",34.011018,-118.273521
0.0067781292363307735,0.00010265675686773701,0.0002361056932268462,0.0003388368654509612,78,72,79,66,71,66,64.54767726161369,48.07,14.425427872860636,17.4,0.2723136660721574,1,1.0,0.0,0.0,0.0,409.0,17,CA,,Primary,City (large),97415.0,0,218,0.0,3.0,0.0,0.0,12.0,36.0,1.0,25.5625,17.0,48.0,,,0.0,622710.0,Los Angeles Unified,Open Charter Magnet,1,1,1,1,30.4,6698.865,9.45,37.79,0.012048192771084338,84,15," 5540 W. 77th St. , Los Angeles CA 90045.0 ",33.968203,-118.377671
0.008424869361202942,0.0011724578981027502,0.0006395224898742272,0.0006396588486140725,82,76,88,78,87,80,21.523809523809522,48.07,5.714285714285714,17.4,0.2723136660721574,1,1.0,0.0,0.0,0.0,525.0,17,CA,Palisades Charter Schools Foundation,Primary,City (large),9382.0,0,10,0.0,0.0,0.0,0.0,9.0,46.0,1.0,21.875,23.0,46.0,,,0.0,622710.0,Los Angeles Unified,Palisades Charter Elementary,1,1,1,1,30.4,6698.865,9.45,37.79,0.012048192771084338,84,15," 800 Via de La Paz , Pacific Palisades CA 90272.0 ",34.045162,-118.527456
0.0009437523593808988,9.437523593808988e-05,0.0,0.0,22,20,33,30,37,32,99.77777777777777,48.07,79.11111111111111,17.4,0.2723136660721574,1,1.0,0.0,0.0,0.0,1350.0,17,CA,,Primary,City (large),10597.0,0,87,,,,,,,,24.107142857142858,,,,,1.0,622710.0,Los Angeles Unified,Pacoima Charter Elementary,1,1,1,1,30.4,6698.865,9.45,37.79,0.012048192771084338,84,15," 11016 Norris Ave. , Pacoima CA 91331.0 ",34.269756,-118.415221
0.0,0.0,0.0,0.0,20-24,20-24,25-29,20-24,30-34,20-24,76.48809523809523,48.07,81.84523809523809,17.4,0.2723136660721574,1,1.0,0.0,0.0,0.0,336.0,17,CA,,Primary,City (large),79.0,0,1,0.0,2.0,0.0,4.0,97.0,41.0,1.0,19.764705882352942,17.0,6.0,,,1.0,622710.0,Los Angeles Unified,Plainview Academic Charter Academy,1,1,1,1,30.4,6698.865,9.45,37.79,0.012048192771084338,84,15," 10819 Plainview Ave. , Tujunga CA 91042.0 ",34.265625,-118.298439
0.0027173913043478264,0.0,0.0,0.0,57,48,62,63,56,54,41.71875,48.07,18.28125,17.4,0.2723136660721574,1,1.0,0.0,0.0,0.0,640.0,17,CA,,Primary,City (large),4420.0,0,58,0.0,2.0,0.0,0.0,27.0,99.0,1.0,24.615384615384617,28.0,22.0,,,0.0,622710.0,Los Angeles Unified,Pomelo Community Charter,1,1,1,1,30.4,6698.865,9.45,37.79,0.012048192771084338,84,15," 7633 March Ave. , West Hills CA 91304.0 ",34.209471,-118.642959
0.0025791544370199204,0.0008678712803286675,0.0004058416218679952,9.36604372069209e-05,59,52,67,57,73,63,46.29718107978977,48.07,22.790253225035833,17.4,0.2723136660721574,1,0.0,1.0,0.0,0.0,2093.0,17,CA,Palisades Charter Schools Foundation,Middle,City (large),160163.0,0,493,0.0,2.0,1.0,45.0,52.0,276.0,0.9868421052631579,27.181818181818183,76.0,720.0,,,0.0,622710.0,Los Angeles Unified,Paul Revere Charter Middle,1,1,1,1,30.4,6698.865,9.45,37.79,0.012048192771084338,84,15," 1450 Allenford Ave. , Los Angeles CA 90049.0 ",34.055294,-118.495355
